brewery_name,type,address,website,state,state_breweries
Blind Lady Brewing Co,Brewpub,"3414 Adams Ave, San Diego, California, 92116",http://www.blindladyalehouse.com/,california,284
Black Market Brewing Co,Microbrewery,"41740 Enterprise Cir N, Ste 109, Temecula, California, 92593",http://blackmarketbrew.com/,california,284
BJ's Restaurant & Brewery (Belmont Shore),Brewpub,"5258 E. 2nd St., Long Beach, California, 90803",http://www.bjsbrewhouse.com/,california,284
BJ's Restaurant & Brewery,Brewpub,"200 Main St., Huntington Beach, California, 92648",http://www.bjsbrewhouse.com/,california,284
BJ's Restaurant & Brewery,Brewpub,"10750 Stockdale Hwy., Bakersfield, California, 93311",http://www.bjsbrewhouse.com/home_page/home_main.html,california,284
BJ's Restaurant & Brewery,Brewpub,"7755 Center Ave, Ste. 300, Huntington Beach, California, 92647",http://www.bjsbrewhouse.com/,california,284
BJ's Restaurant & Brewery,Brewpub,"6424 Canoga Ave., Woodland Hills, California, 91367",http://www.bjsbrewhouse.com/,california,284
BJ's Restaurant & Brewery,Brewpub,"939 Broxton Ave., Westwood, California, 90024",http://www.bjsbrewhouse.com/,california,284
BJ's Restaurant & Brewery,Brewpub,"3955 E. Thousand Oaks Blvd., Westlake Village, California, 91362",http://www.bjsbrewhouse.com/,california,284
BJ's Restaurant & Brewery,Brewpub,"2917 E. Eastland Center Dr., West Covina, California, 91791",http://www.bjsbrewhouse.com/,california,284
BJ's Restaurant & Brewery,Brewpub,"24320 Town Center Dr., Valencia, California, 91355",http://www.bjsbrewhouse.com/,california,284
BJ's Restaurant & Brewery,Brewpub,"26500 Ynez Rd., Temecula, California, 92591",http://www.bjsbrewhouse.com/,california,284
BJ's Restaurant & Brewery,Brewpub,"1045 Harriman Pl., San Bernardino, California, 92408",http://www.bjsbrewhouse.com/,california,284
BJ's Restaurant & Brewery,Brewpub,"11520 4th St., Rancho Cucamonga, California, 91730",http://www.bjsbrewhouse.com/,california,284
BJ's Restaurant & Brewery,Brewpub,"461 W. Esplanade Dr., Oxnard, California, 93030",http://www.bjsbrewhouse.com/,california,284
BJ's Restaurant & Brewery,Brewpub,"22920 Centerpoint Dr., Moreno Valley, California, 92553",http://www.bjsbrewhouse.com/,california,284
BJ's Restaurant & Brewery,Brewpub,"5500 Grossmont Center Dr., La Mesa, California, 91942",http://www.bjsbrewhouse.com/,california,284
BJ's Restaurant & Brewery,Brewpub,"24032 El Toro Rd., Laguna Hills, California, 92653",http://www.bjsbrewhouse.com/,california,284
BJ's Restaurant & Brewery,Brewpub,"280 S. Coast Hwy., Laguna Beach, California, 92651",http://www.bjsbrewhouse.com/,california,284
BJ's Restaurant & Brewery,Brewpub,"8873 Villa La Jolla Dr., La Jolla, California, 92037",http://www.bjsbrewhouse.com/,california,284
BJ's Restaurant & Brewery,Brewpub,"13130 Jamboree Rd., Irvine, California, 92602",http://www.bjsbrewhouse.com/,california,284
BJ's Restaurant & Brewery,Brewpub,"16060 Beach Blvd., Huntington Beach, California, 92647",http://www.bjsbrewhouse.com/,california,284
BJ's Restaurant & Brewery,Brewpub,"2520 Tuscany St., Corona, California, 92881",http://www.bjsbrewhouse.com/,california,284
BJ's Restaurant & Brewery,Brewpub,"11101 183rd St., Cerritos, California, 90703",http://www.bjsbrewhouse.com/,california,284
BJ's Restaurant & Brewery,Brewpub,"107 S. 1st St., Burbank, California, 91502",http://www.bjsbrewhouse.com/,california,284
BJ's Restaurant & Brewery,Brewpub,"600 Brea Mall Dr., Brea, California, 92621",http://www.bjsbrewhouse.com/,california,284
BJ's Restaurant & Brewery,Brewpub,"106 Main St., Balboa, California, 92661",http://www.bjsbrewhouse.com/,california,284
BJ's Restaurant & Brewery,Brewpub,"400 E. Huntington Dr., Arcadia, California, 91006",http://www.bjsbrewhouse.com/,california,284
BJ's Rest. & Brewery,Microbrewery,"1200 Roseville Pkwy., Roseville, California, 95678",http://www.bjsbrewhouse.com/,california,284
Bison Brewing Company,Microbrewery,"2598 Telegraph Ave., Berkeley, California, 94704",http://www.bisonbrew.com/,california,284
Bison Brewing Co,Microbrewery,"PO Box 4821, Berkeley, California, 94704",http://www.bisonbrew.com/,california,284
Big Bear Mountain Brewery,Brewpub,"40260 Big Bear Blvd., Big Bear Lake, California, 92315",http://www.mountainbrewery.com/,california,284
Benchmark Brewing Company,Microbrewery,"111 S. Murphy Ave., Sunnyvale, California, 94086",http://www.benchmarkbrewing.com/Benchmark_Brewing_Company/ENTRY.html,california,284
Belmont Brewing Co.,Brewpub,"25 39th Pl., Long Beach, California, 90803",http://www.belmontbrewing.com/,california,284
Bear Republic Brewing Company,Brewpub,"345 Healdsburg Ave., Healdsburg, California, 95448",http://www.bearrepublic.com/,california,284
Beach House Brewery,Brewpub,"7536 Fay Ave., La Jolla, California, 92037",http://www.lajollabrewhouse.com/,california,284
Beach Chalet Brewing Co.,Brewpub,"1000 Great Highway, San Francisco, California, 94121",http://www.beachchalet.com/,california,284
Bayhawk Ales,Microbrewery,"2000 Main St. Suite A, Irvine, California, 92614",http://www.bayhawkales.com/,california,284
Ballast Point Brewing Company,Microbrewery,"10051 Old Grove Rd., Ste. B, San Diego, California, 92131",http://www.ballastpoint.com/,california,284
Back Street Brewery/Lamppost Pizza,Microbrewery,"15 Main St. Suite 100, Vista, California, 92084",http://www.lamppostpizza.com/backstreet/index.html,california,284
Back Street Brewery/Lamppost Pizza,Microbrewery,"78-772 Hwy. 111, La Quinta, California, 92253",http://www.lamppostpizza.com/backstreet/index.html,california,284
Back Street Brewery/Lamppost Pizza,Microbrewery,"300 N. Main St., Corona, California, 91720",http://www.lamppostpizza.com/backstreet/index.html,california,284
Back Street Brewery/Lamppost Pizza,Microbrewery,"27702 Crown Valley Pkwy., Ladera Ranch, California, 92694",http://www.lamppostpizza.com/backstreet/index.html,california,284
Back Street Brewery/Lamppost Pizza,Brewpub,"21480 Yorba Linda Blvd., Yorba Linda, California, 92686",http://www.lamppostpizza.com/backstreet/index.html,california,284
Back Street Brewery/Lamppost Pizza,Brewpub,"17568 Yorba Linda Blvd., Yorba Linda, California, 92686",http://www.lamppostpizza.com/backstreet/index.html,california,284
Back Street Brewery/Lamppost Pizza,Brewpub,"1829 E. Chapman Ave., Orange, California, 92867",http://www.lamppostpizza.com/backstreet/index.html,california,284
Back Street Brewery/Lamppost Pizza,Brewpub,"10084 Adams Ave., Huntington Beach, California, 92646",http://www.lamppostpizza.com/backstreet/index.html,california,284
Back Street Brewery/Lamppost Pizza,Brewpub,"7071 Warner Ave. Suite A, Huntington Beach, California, 92647",http://www.lamppostpizza.com/backstreet/index.html,california,284
Back Street Brewery/Lamppost Pizza,Brewpub,"3002 Dow Ave., Ste.320, Tustin, California, 92780",http://www.lamppostpizza.com/backstreet/index.html,california,284
Back Street Brewery/Lamppost Pizza,Brewpub,"14450 Culver #E, Irvine, California, 92604",http://www.lamppostpizza.com/backstreet/index.html,california,284
Babe's Bar-B-Que & Brewery,Brewpub,"71800 Hwy. 111 Suite A-176, Rancho Mirage, California, 92772",                                                                            -                                                                    ,california,284
Auburn Ale House,Brewpub,"289 Washington Street, Auburn, California, 95603",http://www.auburnalehouse.com/,california,284
Anheuser-Busch Inc.- Los Angeles,Microbrewery,"15800 Roscoe Blvd., Van Nuys, California, 91406",http://www.anheuser-busch.com/,california,284
Angel City Brewing Company,Microbrewery,"833 W. Torrance Blvd. Suite 105, Torrance, California, 90502",http://www.angelcitybrewing.com/,california,284
Anderson Valley Brewing Company,Brewpub,"17700 Hwy 253, Boonville, California, 95415",http://www.avbc.com/main.html,california,284
Anchor Brewing Co.,RegionalBrewery,"1705 Mariposa St., San Francisco, California, 94107",http://www.anchorbrewing.com/,california,284
Anacapa Brewing Company,Brewpub,"472 E. Main St., Ventura, California, 93001",http://www.anacapabrewing.com/,california,284
American Beerguy Inc.,Microbrewery,"46 Varda Landing, Sausalito, California, 94965",http://www.beerguy.com/,california,284
Alpine Beer Company,Brewpub,"PO Box 2530/2351 Alpine Blvd., Alpine, California, 91901",http://www.alpinebrewing.com/,california,284
AleSmith Brewing Co.,Microbrewery,"9368 Cabot Dr., San Diego, California, 92126",http://www.alesmith.com/,california,284
Ale Industries,Microbrewery,"975 Detroit Ave, Unit E, Concord, California, 94518",http://aleindustries.com/,california,284
Alcatraz Brewing Company,Brewpub,"20 City Blvd. W. Bldg. A-2, Orange, California, 92868",http://www.alcatrazbrewing.com/,california,284
Academy of Fine Beers,ContractBrewery,"217 N Main St, Ste. 123, Santa Ana, California, 92701",http://www.bierbitzch.com/,california,284
21st Amendment,Brewpub,"563 2nd. St. , San Francisco, California, 94107",http://www.21st-amendment.com/,california,284
Triple 7 Brewpub,Brewpub,"200 N. Main St., Las Vegas, Nevada, 89101",http://www.mainstreetcasino.com/,nevada,18
Tenaya Creek Brewery,Microbrewery,"PO Box 36627, Las Vegas, Nevada, 89133",http://www.tenayacreekbrewery.com/,nevada,18
Tahoe Mountain Brewery,Brewpub,"10990 Industrial Way, Truckee, Calinfornia, 96161",http://www.tahoebrewing.com/,nevada,18
Sin City Brewing Co,ContractBrewery,"7935 W Sahara Ave. Ste #201, Las Vegas, Nevada, 89117",http://www.sincitybeer.com/,nevada,18
Silver Peak Restaurant & Brewery ,Brewpub,"124 Wonder St., Reno, Nevada, 89502",http://www.silverpeakbrewery.com/,nevada,18
Ruby Mountain Brewing Co.,Microbrewery,"HC 60 Box 100, Clover Valley, Nevada, 89835",http://www.rubymountainbrewing.com/,nevada,18
Monte Carlo Casino/Brewery,Brewpub,"3770 Las Vegas Blvd. S, Las Vegas, Nevada, 89109",http://www.montecarlo.com/restaurants/the-pub.aspx,nevada,18
Main Street Station Brewery,Brewpub,"Las Vegas, Nevada",http://www.mainstreetcasino.com/,nevada,18
Great Basin Brewing Co.,Brewpub,"846 Victorian Ave., Sparks, Nevada, 89431",http://www.greatbasinbrewingco.com/,nevada,18
Gordon Biersch Brewing Co. (#9),Brewpub,"3987 Paradise Rd., Las Vegas, Nevada, 89109",http://www.gordonbiersch.com/,nevada,18
Ellis Island Casino and Brewery,Brewpub,"4178 Koval Ln, Las Vegas, Nevada, 89109",http://www.ellisislandcasino.com/brewery/brewery_landing.html,nevada,18
Colorado Belle Boiler Room Brewpub,Brewpub,"2100 Casino Dr., Laughlin, Nevada, 89028",http://www.coloradobelle.com/,nevada,18
Chicago Brewing Co-NV,Brewpub,"2201 S Fort Apache Rd, Las Vegas, Nevada, 89117",https://www.facebook.com/pages/Chicago-Brewing-Company/112157228817445,nevada,18
Brew Brothers/Eldorado Hotel & Casino,Brewpub,"345 N Virginia St., Reno, Nevada, 89505",http://www.eldoradoreno.com/reno-restaurants/the-brew-brothers/,nevada,18
Boulder Dam Brewing Co.,Brewpub,"453 Nevada Highway, Boulder City, Nevada, 89005",http://www.boulderdambrewing.com/,nevada,18
BJ's Restaurant & Brewery - Reno,Microbrewery,"13999 S Virginia , Reno, Nevada, 89511",http://www.bjsbrewhouse.com/,nevada,18
Big Dogs Brewing Co,Brewpub,"4543 N Rancho Rd., Las Vegas, Nevada, 89130",http://www.bigdogsbrews.com/,nevada,18
Barley's Casino & Brewing Co.,Brewpub,"4500 E. Sunset Rd. #30, Henderson , Nevada, 89014",http://wildfire.sclv.com/barleys,nevada,18
Snake River Brewpub of Lander,Brewpub,"1370 Goodrich Dr., Lander, Wyoming, 82520",http://www.snakeriverbrewing.com/,wyoming,8
Snake River Brewing Company,Microbrewery,"265 S. Millward, Jackson Hole, Wyoming",http://www.snakeriverbrewing.com/,wyoming,8
Shadows Pub and Grill,Brewpub,"115 W 15th St., Cheyenne, Wyoming, 82001",http://www.shadowspubandgrill.com/,wyoming,8
Sanfords Grub and Pub,Brewpub,"1 E Alger St., Sheridan, Wyoming, 82801",http://www.thegrubandpub.com/,wyoming,8
Library Restaurant and Brewing Co.,Brewpub,"1622 Grand Ave., Laramie, Wyoming, 82070",https://www.facebook.com/pages/The-Library-Sports-Grille-Brewery/161155060229,wyoming,8
Jackson Hole Pub & Brewery,Microbrewery,"7680 Granite Loop Road ,  Teton Village, Wyoming, 83025",http://www.thehandlebarjh.com/?src=ppc_google_capture_jacksonholepub&gclid=CID97KWbircCFWRyQgodTBAATA,wyoming,8
Bitter Creek Brewing Co,Brewpub,"604 Broadway St., Rock Springs, Wyoming, 82901",http://www.bittercreekbrewing.com/,wyoming,8
Altitude Chophouse and Brewery,Brewpub,"320 S 2nd St., Laramie, Wyoming, 82070",Http://www.altitudechophouse.com/,wyoming,8
Poplar Head Mule Co.\Brewpub & Grill,Brewpub,"155 S. St. Andrews St., Dothan, Alabama, 36302",https://www.facebook.com/pages/Poplar-Head-Mule-Co-Brew-Pub-Grill/156249417732850,alabama,6
Olde Towne Brewing Co.,Microbrewery,"214 Holmes Ave., Huntsville, Alabama, 35801",http://www.1892east.com/?p=259,alabama,6
Olde Auburn Ale House Brewery Restaurant,ContractBrewery,"124 Tichenor Ave., Auburn, Alabama, 36830",https://www.facebook.com/pages/The-Olde-Auburn-Ale-House/115269186234,alabama,6
Hurricane Brewing Co.,Brewpub,"225 Dauphin St., Mobile, Alabama, 36602",http://www.hurricanebrewing.net/,alabama,6
Birmingham Brewing Company,Microbrewery,"3118 3rd Ave. S., Birmingham, Alabama, 35233",http://www.goodpeoplebrewing.com/,alabama,6
Back Forty Beer Co,Contract,"200 N. 6th St., Gadsden, Alabama, 35901",http://backfortybeer.com/,alabama,6
Thomas Hooker Brewing Co. LLC,Microbrewery,"16 Tobey Rd., Bloomfield, Connecticut, 6002",http://hookerbeer.com/,connecticut,11
Southport Brewing Company,Brewpub,"131 Summer St., Stamford, Connecticut, 6901",http://www.southportbrewing.com/,connecticut,11
Southport Brewing Company,Brewpub,"2600 Post Rd., Southport, Connecticut, 6490",http://www.southportbrewing.com/,connecticut,11
Southport Brewing Company,Brewpub,"850 W. Main St., Branford, Connecticut, 6405",http://www.southportbrewing.com/,connecticut,11
Olde Burnside Brewing CO.,Microbrewery,"776 Tolland St., East Hartford, Connecticut, 6108",http://www.oldeburnsidebrewing.com/,connecticut,11
New England Brewing Co.,Brewpub,"13 Marshall St., Norwalk, Connecticut, 6854",http://www.newenglandbrewing.com/,connecticut,11
New England Brewing Co.,Microbrewery,"7 Selden St., Woodbridge , Connecticut, 6525",http://www.newenglandbrewing.com/,connecticut,11
Cottrell Brewing Co.,Microbrewery,"100 Mechanic St, Pawcatuck, Connecticut, 6379",http://www.cottrellbrewing.com/,connecticut,11
City Steam Brasserie and Brewing Café,Brewpub,"942 Main St, Hartford, Connecticut, 6103",http://www.citysteambrewerycafe.com/,connecticut,11
Cambridge House Brew Pub.,Brewpub,"357 Salmon Brook St., Granby, Connecticut, 6035",http://www.cambridgebrewingcompany.com/,connecticut,11
Cambridge House Brew Pub,Brewpub,"84 Main St, Torrington, Connecticut, 6790",http://www.cambridgebrewingcompany.com/,connecticut,11
Rock Bottom Brewery - Des Moines,Brewpub,"4508 University Ave, W Des Moines, Iowa, 50266",http://www.rockbottom.com/,iowa,13
Raccoon River Brewing Co,Brewpub,"200 10th St, Des Moines, Iowa, 50309",http://www.raccoonbrew.com/,iowa,13
Old Main Brewing Co & Restaurant,Brewpub,"316 Main St, Ames, Iowa, 50010",http://www.oldemainbrewing.com/,iowa,13
Millstream Brewing Company,Microbrewery,"835 48th Ave, Amana, Iowa, 52203",http://www.millstreambrewing.com/,iowa,13
Lost Duck Brewing Co.,Brewpub,"723-725 Ave H, Ft. Madison, Iowa, 52627",http://www.duckbrewing.com/,iowa,13
Granite City Food & Wort House,Microbrewery,"1722 Detroit St., Ellsworth, Iowa, 50075",http://www.gcfb.net/,iowa,13
Granite City Food & Brewery (#6),Brewpub,"5270 Utica Ridge , Davenport, Iowa, 52807",http://www.gcfb.net/,iowa,13
